xDom,yDom,class
2.3393162074318745,3.5471778428036336,A
8.359882168283518,4.0766595912947015,C
5.168218632050494,7.458444061133704,B
8.07241771091207,4.520321770774478,B
2.29865133265739,3.0014983583329573,A
7.3119533242030075,3.465537034684141,C
8.374425132766438,4.268908301651122,C
7.405105183678787,4.120904365174194,A
7.998410928425196,4.14893451677924,C
2.9127470463520817,3.3273467211641603,A
2.4439500772169334,3.532145714364863,B
4.690699759479477,7.7092784797107505,A
7.218064113104197,3.9435657444273473,B
2.300491510779448,2.3533689923479635,B
7.960766562185262,3.3403271283713427,C
6.664638775250579,3.209585858071297,C
5.443329555681896,7.136341920485876,C
7.5053761436904765,4.375920949843428,C
2.748974424138693,3.9275602765607607,C
7.861712404880074,3.5752818753604902,C
5.157979444260785,8.49921717631727,B
2.1629162440312366,3.2901592420751564,A
5.326996767027678,7.743549450605233,C
1.96219808770024,2.8813344243122567,A
5.928161070171196,7.463400677927803,B
5.040824526529885,8.291401745920655,C
5.82550692015605,7.633697539828693,C
4.686954982941934,7.6871853667035905,C
5.556542267369196,7.389425682209853,B
1.949049644037232,3.0350379742080116,A
2.6132163397691843,2.9036286575837917,A
4.968166591402441,6.989983391426923,C
5.0913773448543935,6.317374968284247,C
4.8049735531825455,7.026533802086911,A
4.382071774749032,6.567425937335237,A
3.048847502627446,3.0162039834280314,A
2.6743617077677837,2.575209727620257,A
7.505372064581153,4.18084042132511,C
5.191790034636073,7.290793446799084,C
3.2546893477722048,3.6993138245171777,B
2.954606910355749,3.0345998901817532,B
7.111885358610488,3.791231253708794,A
7.210309967787846,2.717226278325064,C
7.34399319647461,3.2959030287912654,A
2.7885038267390954,2.534411143563972,C
5.462604004881466,7.479068716774299,A
7.226181649119349,3.4620993163779463,C
1.9417098524920633,3.741587112061288,C
5.487773798302378,7.240296194517724,B
6.8219098199841826,3.4028111223031097,C
4.964227018353213,7.448517738401197,C
2.321141653394747,2.330273686394363,B
2.5692155821107803,3.406517133731312,A
7.607266487642921,3.010997923854521,B
7.437930256807303,3.791815648298342,A
2.196402604115858,3.5478762616630286,A
7.97768963240657,4.255856628408015,C
7.6378839256103825,3.645402181081811,C
3.05470521374398,3.5184797252692777,C
8.148220905597672,3.0467751298099217,A
2.097217810751,3.607508764023372,A
2.327473268480802,3.6237009154371993,B
8.433666842915041,3.2594485894525445,C
3.0905940612090776,3.8641704786535604,A
8.293881204760172,2.836385770498474,A
5.482677056066453,6.750240417916888,C
2.7583047098725273,3.7823542762825655,B
4.224776075330162,7.7385525535222675,B
1.4863513266474893,2.8690362759224395,A
2.662590931774353,3.4723625187295566,A
7.496250113852161,3.7230104898378253,C
4.895029027528162,8.61396081139055,A
2.3751524543451032,2.8719870170898463,A
5.036565422813959,7.768154552536527,C
4.667014400739443,6.850416282520153,A
4.8010793619218,7.872021805195956,B
2.9565902744775663,3.856197712855222,C
5.2459543936380975,8.569738836242827,B
2.6663682999138585,3.1792448013370023,B
7.375079491917774,4.242954912542012,B
6.942289928061572,3.498238313871953,C
2.0225669271896978,3.682274724285872,A
2.6909998898991185,2.916799806829024,C
2.707332320065065,4.102317754080689,C
7.900438701597313,3.5730111282466317,C
6.9602137132134905,3.852135972866388,C
1.9593522672056929,3.0574894328103737,A
7.5842284218855225,3.932470826438679,B
7.247079325506951,3.655907889087928,B
8.524096738594105,3.861318020669085,A
2.2673509696166696,3.5710472257252346,A
5.0299975093309035,7.869258370886652,B
3.2597906201186317,3.4953534245954754,A
2.446628092866677,3.19155068904219,A
4.449054070339213,7.192903689806771,B
5.6828245018040375,7.322672254389468,B
5.3056760682909365,7.984200864859201,A
2.8404334127411466,4.175393792772291,C
2.104561261392557,2.7621274697882345,A
2.2251897734891735,3.5363158354384687,A
4.7715239802450125,8.186725766659606,A
7.773001352017528,4.064067779563313,A
2.9973160166904966,2.9024293402248764,B
1.9412008870470885,2.835006867160545,A
8.241162751538942,3.707305390376293,A
7.357218324099394,3.4586129589768624,A
7.896007766016709,2.961885639676609,A
7.8550602661888895,3.2441358220236767,C
7.850287234897811,3.8086538529663185,B
7.944009910288901,3.8333162532499236,B
7.390117642090522,4.0107771086649935,C
5.484626502410278,7.388541907593728,B
6.851868686768394,4.647212371153572,B
7.9489521518832715,3.5219022861346168,A
7.805628083797607,4.080753610569113,C
4.122882894386498,7.943357973154582,B
7.629136880814898,3.6790917398727614,B
5.049461958809277,7.327106298791349,B
8.029110728886183,4.051605015521997,C
7.9884437152778425,3.6758922226048174,C
7.631594536122174,3.2548210502592694,C
5.493430153685393,7.202787630886387,B
7.436801024732765,3.3608899987309653,A
5.2790163501904335,7.963398463230256,B
2.5036827343348604,3.46316144358694,B
3.120902885516996,3.8808004656644,A
1.993008539748339,3.3662739035868574,C
2.376206856204396,3.5706898103588465,A
2.8454743360398917,3.7484712661146236,B
3.3218310560117548,3.651809841637238,A
6.075468802219541,7.296421173679553,B
2.7330096140142133,4.2360345437076035,C
3.0333389269932343,3.908933454534304,B
3.5613462409864365,2.893009007039702,C
2.5510202894205065,3.224357116231839,A
7.304020950510917,4.043340501734626,B
4.1828011095872055,7.748065734327327,C
3.0980274186288685,3.618565243412751,A
4.549040281857585,7.435763602664733,A
5.18029921559758,7.133342732829805,C
2.4294667496337548,4.167779692436819,B
3.1229830106702847,3.534224652869573,C
5.19990280972866,8.174179512108903,B
7.953157013837508,2.8656826690998374,C
4.959493007090952,7.676674077246277,B
4.944579576130952,8.091712095106072,B
7.773604798789959,2.9256314169659454,C
2.7851090294191354,2.5653231529345017,A
2.2695684884560565,3.229777589924475,B
5.133086723517303,7.07726030697078,B
5.507311518242723,7.417750901596992,C
2.29655670442588,2.3809681573532995,A
7.281276008119402,3.394444493691727,C
5.8243777711209015,7.237489388623747,B
5.055812029073064,7.2211391767694915,C
5.005481597992288,7.9370413797242065,C
4.406956716356269,6.929808235281733,B
7.066786710153514,4.0768918956875435,C
3.3022233855427574,3.5843643029189387,B
7.255203240597553,3.2498321256000926,A
7.174147106687633,2.839217027366715,C
7.437558990521047,3.4953269573096533,C
7.854380087077737,3.677637870251989,C
7.852274521945922,3.9917816786353906,A
3.39505368865814,3.1343140989173164,B
8.255935065888707,2.9914625058233435,C
5.2688521304514495,8.489312980267274,A
7.368698405343657,3.0183782749524326,C
5.988178723669742,7.606071343591622,A
2.6045268896820097,3.842608611253427,A
3.1001714762001478,3.0265884899591606,B
2.7812957572852177,4.105337302185484,C
4.506262533639797,7.419534302338443,C
4.319098966098219,6.9058124500042375,C
4.602272382509066,7.6272736347917025,C
2.1151503642147294,3.8986235004020857,B
7.8282711488992955,3.3216860219418507,A
7.301597985759858,4.808854345713876,C
6.800968079326023,3.5411030253837827,C
5.470219271634297,7.6033928136236115,C
5.73255789686206,6.9224647026902435,C
7.603947853591597,4.367860702131681,A
5.573819127206316,7.8214098326610495,A
5.1690241868241635,7.373733182410335,A
1.9599380893983984,3.249111858510428,C
2.105475705419689,3.424158732331901,A
7.562165362570786,3.4999344870769438,C
1.9412535531976889,3.0884717619273214,A
2.6467722261066324,3.444739114573102,C
7.396639729255037,3.6269750206767886,C
7.834883551976214,4.0704521946561245,C
7.4005649667557565,4.617836920897564,B
3.0405043008419845,3.5400257046535204,B
7.792943728597538,3.2710668948081496,C
4.65037004169808,8.093051108850867,C
4.645158970349233,7.826826148091247,B
7.744437420299448,3.4616676704369773,A
7.418157632866856,4.192876944411996,C
2.8978922356906343,3.8302973598275174,A
5.079473797674226,6.987991490187068,B
7.037519604864834,3.229633839658004,B
7.244228795962571,3.07864655130238,A
1.5412777880864712,3.6721470691579543,C
3.4177718654231946,3.860392994148463,A
6.241844743439432,7.70441919198094,B
1.995957116164525,3.856770637696394,C
5.974458364321786,8.196691249896354,B
5.601038612713786,7.74863551719466,B
2.9334676710079246,3.1007159627394967,B
8.202936117824919,4.240868390719953,C
5.088298132762231,7.378803175488131,B
2.664958098741996,3.4720854693132783,C
7.2895872103307,3.161701117019041,B
3.2883272251050264,3.531078348329165,B
7.951711739852482,3.7207961072847566,B
6.990856248901822,2.8541414367650275,B
4.858577640019768,8.221009583994036,C
3.487898393182853,2.4001277768510496,A
5.7731194007610975,6.972744234750116,C
5.077680158100484,8.332541878690881,A
1.8822189463235648,3.8062765456502063,A
4.039524835863618,7.212231753870905,A
4.97537136859399,7.579086112825647,C
2.613483905506897,2.5402210463070363,B
4.948360369601536,7.8073868062917615,B
7.1715555722413225,3.960451341431515,C
3.288928925434813,3.4388635413874082,A
2.705119899529865,3.967797494908595,C
7.9053644544080335,2.9893968300004263,B
2.13004114335351,2.9314963386503994,B
4.544078567148875,7.286609378460151,C
3.049950515693114,3.8516252439831535,A
4.678513997364673,7.832502215569622,A
7.207811577553742,3.408476432642329,B
2.6187789713114458,3.3271674832646223,B
4.610290173347568,7.7318431044003475,C
7.308562330944318,3.366998001152925,A
8.245471514560487,2.933585365551969,A
7.216705877268662,4.065524241672253,C
4.944818007871473,6.661008226269998,B
3.038644303013538,4.38819244482511,B
7.766728078877515,3.549734386422084,A
5.194839146391031,7.409302155333156,A
2.259618906879964,4.2856861064969864,A
7.212628697061124,3.6132307158699466,C
3.149738119085965,3.3234774106683567,A
1.7622606496020712,3.6538813660295135,C
3.3777002270620824,2.3950163556690267,A
1.826611444946686,3.196927052805981,A
7.8740359882420305,3.6638997909947446,C
2.519237211339074,4.0106307806549175,C
5.310497492721698,8.402497670299505,A
7.084547532976906,3.883958187634232,C
2.5915201407271864,4.461075856705797,A
2.8566943105570077,3.077161726359063,A
4.750079721418275,7.2631245381380785,B
4.792660251829868,7.976842472279289,B
2.1783490595882693,3.2671688084039685,C
6.0,3.6627007503488014,C
2.2273522547728075,3.900621793760008,B
2.0097579771991065,4.212264406763682,A
2.418553064936142,3.161350443479481,A
2.1967605687164875,3.0555514552267926,A
4.876295849053467,6.741129464993444,A
2.965180867426846,2.9895305372327448,C
2.2810763106139245,2.9780607970888653,A
6.881862598201509,3.5412101298096714,A
7.308395837137952,3.4870309070960714,B
7.856666386531509,4.106428998374328,B
2.816671772917972,4.092828111563977,A
2.7964859493310827,3.331333965535348,A
4.41060057679132,7.628459838796601,C
7.270098896162162,3.395499987016927,C
2.5204527714579914,3.4883626702277057,B
5.326047002564497,7.539893139720691,C
2.7585412069156217,3.419077127709031,C
2.303462361732021,3.781406960094828,C
5.3993264744621525,7.989917058416188,B
2.851215038245216,4.7652535945778105,C
1.7901656976737068,4.265436191495256,A
2.1912251529135878,3.4708535787531085,C
6.835223773555244,3.3610791775112245,B
4.480668402248626,6.939167618976978,A
7.987312410172883,3.607291283744333,C
6.8528988917515825,3.7669145930969434,B
4.564795010023605,7.93428600034003,B
2.3825457643372205,3.8973193593877213,B
2.9495257046570664,2.6991359248258378,A
5.703503836569065,7.653394380459031,B
6.9665982901108086,3.9196994445250852,B
7.511626028080412,2.0,C
7.723273099413141,4.639673062044149,C
4.304578400846315,7.643893501627875,B
7.731016690653938,2.972803724634314,B
7.33598088552902,3.971944798226366,A
7.56464823441188,3.8362399424165736,C
8.734294477015148,3.0804442547415616,C
2.8820451012459465,3.2375279070506124,A
2.8188922620178163,4.452520646505508,C
5.1120616604484415,7.4016740158703005,C
4.755122438488645,7.099449686532935,B
6.984747117172314,3.337490625664826,C
8.556982614789003,3.588460491871132,B
7.239295703090705,3.5531898847001955,B
8.24033108325047,3.917527692804992,A
7.525036240483257,2.84057148013474,C
7.542913660974985,3.336396169759836,A
7.339708296946991,4.6889014942465455,A
6.844425599934148,3.8729362931867146,C
5.2025322023975695,7.599523556982597,B
4.42492647590654,7.631630790556531,A
2.2224209226440843,3.11277967199987,B
5.420680385872254,7.252832805917932,B
2.861726754291227,3.876334388276776,A
7.511679590656921,3.5021740499554737,C
7.311082947341157,3.7314985838609456,A
2.8712084791810777,2.7607634092603064,A
4.659021484320405,7.460516318242742,A
2.9123585616807683,2.806675682529046,A
2.2340876724926986,3.091468222263001,A
5.114490360225195,7.649689881345727,B
6.0147000214140185,7.584169333032957,B
4.328144138317542,7.732796753129799,B
2.123952521696776,3.9512097870022678,A
4.8268407802609,7.011925547328253,B
3.490598236751107,4.246596308432163,C
5.834098303916241,8.482490148341363,B
8.042291300988264,3.1345409032929124,B
3.1469032926441787,2.736393585960168,C
4.932804835918608,7.90554453494102,B
8.127157963855034,4.476985845020653,C
5.920136320835322,7.64351376638548,A
4.266545987025658,7.165002873077384,C
1.825807390238148,3.4751924732846518,A
4.942190334020487,7.0636532615588665,C
7.6821400200529535,4.630411484772591,C
2.5772150397453752,3.562892173872621,B
3.5414828139963537,3.4716801231519603,B
1.867715356982084,4.268673567999195,C
8.381396554622643,4.53068826699832,B
5.152413721267099,7.972417026636361,A
7.635789685492876,3.1370211582525385,A
4.335144830998458,6.913243151927934,C
4.262608810673942,6.957464282355696,C
4.9020219633257645,7.249892875841937,B
1.9672194008411013,3.4248382065787113,B
7.901110096253732,2.5231986332730187,C
7.876311590148746,2.610415964180018,C
6.995455207625053,4.4531622258558485,C
2.562708402286618,4.004022341119983,A
3.8096688870224513,6.995341000334902,B
7.964938684783901,4.351779341658797,C
4.75210381637267,7.871607353706606,B
5.5184266914717055,6.267841726402513,A
5.382052060926768,7.165793122985472,C
3.3890147316033685,3.773567727214015,B
7.798261317561842,3.258880018249509,C
4.926539578025731,8.010412772828628,C
5.3243162276399785,7.666577963706821,B
5.649929266229383,7.326601674850673,B
3.034552735987788,3.5117786853980006,A
5.410428314045371,8.01659670493787,A
4.573490993238753,7.521854232226156,C
8.15239452184413,4.09966332651339,B
3.724183068967197,3.511375667711988,A
4.535783708759878,7.541249344860697,B
7.420297204300961,3.737222672323601,C
6.287614560171,3.3158232306513424,B
7.570639342340256,4.615236216540054,A
2.374380602935666,3.4483509708778546,C
1.9266312196370683,3.5995552790101457,A
7.8946744566004465,4.0509762718945685,A
8.288068962141358,4.023110244900965,C
7.0919657366098665,3.4279208798251006,B
2.7020609377453466,3.3639132143345654,A
8.457657857849393,3.7129797963728732,A
5.56106851993667,7.667632210894205,B
7.973544736079061,2.4565255925647898,A
2.6386080747972764,3.2421183412207317,C
5.0155720054471296,6.883765368352336,B
4.9024796491669855,7.427565367634377,B
3.2847632271730984,3.747331893183052,A
7.233957734573339,3.2347974128072963,C
3.2146597647255764,3.795734868347286,A
6.5795985160624815,3.3286362423882787,A
5.511133647315051,8.04986207414163,B
5.21267016989537,6.862788135662678,B
4.694785363635952,7.722000287286545,B
2.2836632001548995,3.8264935002058067,C
2.806735399653425,3.747451939424747,B
7.809820463031203,4.063586536027147,A
3.17662992003634,3.926021052189896,A
7.629078785191959,3.686771698851615,C
5.370527595751119,7.071653096726728,A
2.2857149313715333,2.9181973016866882,C
5.842456462283912,6.693556220115491,A
2.169989645069469,3.4646828259800313,A
7.807229022912272,2.66862324870891,C
7.566958960913335,4.107054661054379,A
4.561572010716638,8.231827308238186,B
5.139056515570416,7.931422112689525,C
3.625501322793048,3.1984477843116914,B
3.1276286622052125,3.1114898378920604,A
4.394242705193701,6.826377990607981,A
4.722809700737326,7.133073949496723,B
4.883221058528578,7.6127760626837695,C
3.9100240090435014,3.4954042704495083,B
2.994273897799377,2.700766175985498,A
5.524869491873297,7.591238874627953,C
2.8890826353818584,2.7751154859628118,A
2.1713330964691853,3.1628433701636838,C
5.095220901596825,8.00480800585339,A
7.678356667668443,2.639425950613183,B
2.1179354122256933,3.658559357525297,A
4.753883042371814,7.024216067037251,B
7.9029304348862075,3.3113420478546027,C
4.894444251751345,8.056598876468422,B
8.020698109642908,3.1769509774812965,C
2.372325643046984,3.2923885149463272,A
2.3993965095178758,4.090520998706788,C
2.5238663582041223,3.628143406949248,B
8.335911329925564,3.1848499231510115,B
5.1599375721791265,7.404808338443619,B
4.766200186758675,7.477159063780249,B
2.5554417463624777,2.860063692873603,A
2.1258299640637714,2.6653778936539307,C
6.500332048082327,2.970920605813984,B
4.641470056847883,7.653840766280424,B
5.2404227994014105,7.221194774455481,B
2.493082712753253,3.201903174361362,C
6.8915894948408924,3.931621653851384,C
3.179258176555538,3.578655312797263,C
6.908059535931598,4.133495834824002,A
6.133287750115487,8.335736972122207,A
6.321412749664397,7.866653030268696,B
5.78875692348065,7.345133116548808,B
5.536229637744301,8.095221804818804,B
2.231887244597516,3.0455385564929625,B
7.102510435097617,4.614641873070847,C
3.235078858428885,2.6318638635232423,A
7.118620445176483,4.358532776265081,B
2.4000826468566547,3.2463818028656046,C
5.0049682639775614,8.697807663855553,B
2.156590374742549,3.7765745717326746,A
2.8860665306828435,3.2200966907062436,B
6.916350016529346,3.35270628693215,C
5.024901500083073,7.492422097445483,B
8.541107974583397,3.941410621943188,C
4.736393800659335,8.23149268964169,B
7.463214618218863,3.301986444360498,A
1.5496725163351381,3.4594984719951625,B
2.2487305811108245,3.3834240827863336,C
2.154056488501191,4.138023537127026,A
7.090743953640777,3.1865672253829915,A
7.370271599131357,3.295225688185534,B
3.089744759404775,2.749389081275016,A
1.5231092460382314,2.79187691911256,C
2.975834241682549,3.6544231355046985,A
2.7188632967533595,2.7224422985514884,C
7.954169338079625,3.131207386354212,C
4.927780254262372,7.279067152310718,A
1.79309769519207,2.9324121654581283,A
2.4758088904466558,4.064794986646692,C
8.130867846044808,3.1179016895488934,C
4.995231678313844,7.2963539141497105,B
2.6051016942384093,3.5491250672683234,A
2.8972928110456007,3.4968077350173243,C
1.0,2.65910261452688,A
2.48036671658781,3.2723737407923883,A
4.055482305513084,7.5719937288634815,B
4.386256643373941,7.885009971560433,B
7.777110456325334,3.9163756590941783,B
5.0126267917912815,7.646748093013384,B
4.853117324621686,7.541048536115648,A
6.743840485534131,3.3979252778084463,C
3.1202411938629924,3.2869193686757674,C
5.3196473002651725,7.371835394320483,C
4.813248818388182,7.288789766162964,B
7.2309424267714775,3.396257882999369,C
7.2997247572188195,3.715651254905917,C
2.4059456195653173,3.2128306953414025,A
4.676045560100624,7.419514632945412,C
5.291019469215708,7.125755760055678,B
2.3846100295032038,3.1324363393243475,C
6.563578070067433,3.1524132731930745,C
2.1103219651169107,3.5583136350480795,A
5.218777914072213,7.85426891919032,B
7.641143974267394,3.7142694573236414,C
8.2083566778868,3.6649783995590473,C
6.916844758318389,3.146622373786752,C
7.721529968757918,3.2308297132616515,C
5.5281303620662685,7.608344915999025,C
2.3728699821447097,3.814187792907839,B
3.1550532626770287,3.3153496702480325,B
5.600481153188172,7.246185060379072,A
2.3909874525724555,2.8762932840989386,B
7.276791972342753,3.61425184326101,A
5.300724289757187,7.759188423082298,C
3.1733965762722387,3.960839902665332,A
7.532207813989492,3.956083013019328,A
7.529635499089759,3.7745161048731655,C
7.072675658055863,3.971056748339572,C
2.390769390550457,3.0344819968536902,A
1.923941408861364,3.5912698680710697,A
2.5067451763579283,4.596270021251692,C
7.881082881130892,4.350627120397908,C
2.281430730140592,3.903728858281752,A
3.035418307037636,4.111494250330739,B
8.103901648836043,4.263685500200166,A
8.250925156649847,3.716456035888792,A
4.0,3.708370218061179,C
4.183192933558962,8.138503057675011,B
7.8367542971723525,4.529266081155352,A
5.273519727356585,9.0,A
8.17886655850752,3.5412329334571826,C
8.26187927293983,2.605844159909746,C
2.4625423890259923,4.996516968023552,A
7.923574183007394,3.7275930291551744,A
4.428974168878437,6.8270273140327165,C
7.031581606402267,4.3910979986232,B
2.7781106342845923,4.000860673581948,C
2.5971420835096835,2.88385623343998,A
5.374802544123305,7.58298169087014,B
5.513131504611035,7.362814150249747,C
7.693746185309258,3.576993459723801,C
7.027428916647406,3.408939765663585,A
5.168876000109521,7.2607539091877475,A
4.639656174665664,6.925063035850345,A
5.457949393431491,7.731979096223617,C
7.052137016435245,3.3630982211031077,C
6.324496042784401,7.915532968874362,A
5.171899133171878,8.00505093333863,B
4.91716555019097,7.5475289703980755,C
8.09390545428532,3.870706044341234,A
7.666415483525133,3.643682143700226,C
7.585029635511698,4.079892835397591,C
4.558201264618467,7.457864765050165,A
2.3569799228848103,3.170402054523752,A
2.434624320320534,3.4545511451189523,A
5.583581119724821,7.925539192149437,A
7.715537458199176,3.5719403508806438,A
2.5993924592008337,3.261966385450716,B
7.2178894258572175,4.1104047253248535,B
8.139914319094865,3.9470865170568663,A
2.4742842284307556,3.6612193914881033,A
7.377936265326327,4.193325890230858,A
1.979981125127941,3.571775280413876,A
8.023693411222443,4.129542128431326,C
5.148149759557159,7.8053642646800325,B
5.054963978386001,8.468826499373959,B
2.0249723503384365,3.859760455101626,C
5.600691614893714,7.3668979328378486,A
2.42002596744799,2.875152015690769,A
2.7116717019188528,3.374887795981362,A
7.291370838919973,4.378744764185727,A
7.509634301071171,3.3733832948051763,C
4.887028168547708,7.697003882658558,B
4.780845846261731,8.917613372374818,B
4.527629049785277,7.030918279607017,C
7.460334044976867,3.4936375576671117,B
2.2915355711695238,3.3175030336183027,A
4.389992718551188,7.986607655626754,B
2.978987249581725,3.226648467286138,A
2.8818844140888173,3.864049477788044,A
2.64346216444039,3.7021287090136914,A
3.061588701275478,3.2477260591256014,A
4.4781458140248915,6.8819453566273845,B
7.731593553239786,2.995688970182385,C
8.062970622380071,3.015507609807015,C
8.48880575503474,3.23560269097665,C
4.439038162429425,8.699653233999149,B
5.6425930007979,7.8700982880834065,B
5.828755407681722,7.484380165254012,B
7.760077715217313,3.6683881470932778,C
5.25235747578639,7.327771470569079,B
3.0645985881158024,2.6872890331066115,A
4.1182711789835516,7.6811010698471796,A
1.894849196961221,2.6300714053555687,A
7.350186758151188,3.086703067388232,C
4.881030326240157,6.089423792845353,C
8.651315415664076,2.7514071191818426,A
4.863645391225121,7.8989314495955885,B
4.850290162070571,7.473629304652142,C
7.511358660590218,3.506411249942881,B
7.128085225983988,3.7218370651571564,C
7.013425120920607,3.9241466433637,C
2.8070696707476337,3.0405805273718234,A
5.514399870942484,6.81549608996418,C
4.95664044184988,7.209750152593932,C
2.9118950331324105,3.590492383075339,A
2.584845255294601,3.7236248298117385,A
1.8553540065928849,2.7858904809892406,B
2.6858660650940203,2.7368123427005764,A
5.046057514580541,7.5023466429827455,C
7.351895320109862,3.286935125014497,C
4.860869680810568,8.126391350008195,B
7.269314754635599,4.053649087186482,A
5.1995205793320745,8.042167835959491,A
5.202369340776071,8.010394088240613,C
3.696356685825888,2.8561095959026312,A
5.467801840351571,7.621195003255933,B
2.564457875913753,3.3745310820655536,C
8.045914379746584,3.307765407035173,C
7.474522017887586,3.9403156001877866,B
8.171756923568532,3.6575546412879483,A
4.594442896611519,7.760331468509241,B
7.447949051786046,3.628127725361135,C
2.8603609085582344,3.6386569319514193,B
4.966277495373288,7.3978676092102145,B
5.123510408895561,7.734214047019616,B
2.9779152758441354,2.6901787016719627,A
8.221667636703659,3.836759612965353,C
7.4037159547214575,3.2073217552737163,B
3.1395763919114863,4.412743689343312,B
8.198579476874439,3.327522261722605,C
7.4358658871588945,4.05275070568464,C
4.189802269955848,7.411537453859329,B
2.3577008105760107,3.926975636486136,A
5.357135390332833,6.595061591206963,B
8.468138877983872,3.3798995894834305,A
7.233624752879537,4.167123702356053,C
7.365032511228282,3.515213528059116,B
7.689561615417075,3.1348747190048885,C
4.796892206675348,7.357952057142564,A
8.233944042999317,3.8054372374216703,B
3.038508212739873,3.5180563829788434,B
2.8847619172679027,3.4688814929377885,A
7.394197460497385,3.2780691986723536,C
1.3397042611458767,2.812674126118033,A
6.714110407097358,2.9691742606655733,A
7.085061788097162,4.633304486905958,B
7.647477929841764,4.126012838534826,A
6.8709708666628275,3.584612041699345,C
7.275817052945426,3.9083569562005662,C
3.2323156064142413,2.4954567929808067,C
8.605822632701724,4.360775293890383,A
2.6554664286322125,2.4498586788669807,C
7.600073278346976,3.7286236057067965,C
2.5678121910090876,4.100936045736239,B
3.4662172560280013,3.6415394191461816,B
5.325723757614087,8.077697299570115,B
1.7685689818675432,3.5506706545416598,A
7.488162628478588,3.068110739283552,A
2.988317946046867,3.412796899455804,A
5.5763373564048795,6.923600862108683,B
4.854350968025872,7.337738588611944,B
7.540085700953554,3.4430249709538705,C
3.4988960055599825,3.445446200457929,A
4.797817241115421,8.059091413715922,B
7.662989637957812,4.326732858378365,C
2.817747564849983,3.0350210781551086,C
3.0457632643812476,4.26526683707295,A
3.227785171627826,2.6390917164214303,B
4.721643832073139,7.47087535401429,A
1.7791176297582516,2.7624488983139512,A
8.179561236000763,3.1328303415053487,C
7.507170557869023,4.443520209023231,B
5.471307705958033,6.612171245546201,B
3.2212803644480505,3.3857372960276124,C
5.5406683082058,7.662483974772055,B
4.759255805432924,8.061728956352331,A
3.1951176396559484,2.389908092363476,A
4.5375267798773065,7.397848420157219,C
7.7180462822717475,3.6360758232383534,C
6.741960153262808,3.6748831614921302,C
3.1422199075531383,2.7330580725586557,C
7.748675378386072,4.497007476289441,A
7.247010716469319,3.734810772233677,C
4.623667863966973,8.488378234416952,A
5.191396365390866,7.315358575832658,A
7.5004010776421834,3.8171978489844185,B
2.7281613085278043,2.8096371948102528,A
2.664047531271548,2.723484614959954,C
5.295977306030164,7.622919389425737,A
2.412801589686075,3.2496260709450637,B
7.998096781452282,3.4297748954216987,C
7.649894254904784,3.751937792028724,C
4.9564229772890664,6.813368745210401,B
7.587510711769828,3.704874885827813,B
6.493243332373699,4.358685427952803,B
2.619820837514258,3.4842372726909003,A
4.637150529934687,7.209700065959362,A
2.252844221246998,3.1099411526132785,B
5.369612166730706,7.431395902357131,B
4.8656933163563885,6.8173930485594445,B
3.1127029066924936,3.929484918504002,C
4.833504771058957,7.79496640684605,A
5.202524601636639,8.05927825412197,A
2.509028404659945,3.266193487126761,A
7.572886848381546,3.4066797178551425,A
3.2230379343293523,3.118652196639303,A
5.2808246510658154,7.527416079683768,B
7.632633562531026,3.858083930014657,A
7.8566451019235215,3.4862677321339417,A
2.7259042469449843,2.607661455048086,A
3.654916731545537,3.999817384975119,A
5.219643855537584,7.540426062985394,B
5.308056405702497,7.865226273150528,B
7.977168347796563,4.096013955269694,B
2.1841498111979565,3.8197082905021738,A
6.579362579849501,4.441093899154051,B
2.184022148244544,3.93445877217337,B
7.823631699872338,2.8963928698323644,C
2.9715368541471308,3.872534550549816,A
2.599717271719502,2.9786787836425352,C
3.11348201116484,2.4727904804478578,B
6.581015471590155,3.756403250399505,B
2.4264938797026407,3.844717171402945,B
7.5592643977292155,4.019908174819221,C
2.8132028716545965,3.274603711827125,B
7.629316488615759,4.85223888778882,B
4.4110111763750615,6.9572825965492,C
7.935436179125214,3.770798535653901,A
5.265179749156955,6.678334135700995,B
2.2135291952723275,3.352249070653889,C
4.3933268933696255,7.086450596280285,B
5.227598984968959,7.05577530674147,C
7.338790656774808,4.265700923959589,C
3.4051983416175977,2.8451473614090936,A
7.857937469078876,3.8214506322355515,B
4.417143779685869,6.2835315014650455,C
7.395142117733028,3.8512819828567535,B
5.651246491490067,7.240352551402731,B
4.713612449765544,6.888673715974331,C
3.1147080624288828,2.9776037311401486,B
7.585538851998483,3.773299368891404,C
7.2707091825234125,3.3595410568366635,C
2.9855038239891685,2.8824190621916728,C
8.241532973362299,3.749436604857356,C
2.4691688868569583,3.9660649093909486,A
7.997156464533463,2.9341305416663985,A
4.020644327189503,7.174126103642728,A
7.733470768491446,3.0959104968028512,A
7.885981041051941,4.1449533467439394,B
7.06730759235113,3.9327540186580654,B
2.336511459233534,2.1078017232955397,C
3.1299919483551424,3.0876982934683035,A
1.9701219544430728,3.3551186239837394,B
2.5872263535543,3.295279478217,C
7.105460759880388,4.062467674148826,B
3.3423010023702147,2.4042421848751827,C
7.669121451322742,3.6764852174107463,C
3.5829659741833253,2.6904832413853597,B
2.5799612646934347,3.4341344487182734,A
2.8183796077003263,2.547864960571146,A
5.36004929026688,7.71300666516518,C
7.493820001230429,3.5025996461352435,C
6.437857653679659,3.9817056973998053,B
